,gene_name,DNase,H3K4me1,H3K4me3,H3K27ac,H3K27me3,H3K36me3,gene_exp
1541,RB1,15.906719349874184,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1542,KRTAP1-3,0.0001,4.270264026967369,0.0001,0.0001,0.0001,0.0001,0.0
1543,CALB1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1544,OR2A7,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1545,TPBG,229.15515811829584,0.0001,7.139568979078182,54.066951566951566,0.0001,0.0001,0.0
1546,EPHX2,604.3278351379935,0.0001,2.762463426144407,0.0001,0.0001,3.071338557234025,62.3500272889449
1547,OR2A1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1548,PLEKHG1,323.85192245274743,0.0001,4.287681296208903,0.0001,5.1577008226385965,0.0001,1.92141840643898
1549,KLRC4-KLRK1,21.68972785884833,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1550,HEBP1,491.5591692129976,4.878886398247806,4.703421425200566,16.28679962013295,2.438023839464293,4.902552710235075,1.53713472515118
1551,TMEM130,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.096070920321949
1552,TCP10L,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1553,ZNF596,109.15773155708229,0.0001,1.3252430391694197,0.0001,0.0001,0.0001,0.0
1554,ATP5F1A,231.3237863091611,5.6507588850293455,5.257695453830423,105.935232668566,0.0001,7.364536715405121,790.567603329319
1555,VENTX,375.17612296989296,6.224226142605362,2.7159871008337264,0.0001,11.474000099555507,0.0001,0.0
1556,UBE2H,422.88594316892966,3.4732893003199807,0.0001,33.43941120607787,0.0001,2.7726391469424025,0.288212760965847
1557,C3orf56,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1558,POLR2J,151.8074193107666,0.0001,0.0001,0.0001,0.0001,3.590661604329913,91.9879062082662
1559,FAM166A,93.25445815740336,6.998203316165021,0.0001,0.0001,0.0001,0.0001,0.0
1560,OR9G1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1561,BFAR,293.4911277806332,5.83165072466248,6.164956740600912,50.801044634377966,0.0001,6.910727845544874,438.37160942905297
1562,EML4,0.0001,0.0001,0.0001,0.0001,0.0001,6.770821552629452,0.288212760965847
1563,NCF4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1564,SLC43A3,158.3133038833625,4.475796102051642,3.213709296838131,23.098433048433048,1.2956529331745887,4.520559011228693,0.0
1565,EGFL8,226.9865299274305,4.209476223883917,0.0001,0.0001,0.0001,0.0001,0.0
1566,CCDC90B,123.61525282951764,0.0001,4.645060563158722,59.94140550807218,0.0001,4.151555052912189,10.1835175541266
1567,ANKRD36,143.13290654730537,0.0001,2.4516155419222905,0.0001,0.0001,0.0001,0.0
1568,SRGAP1,0.0001,3.795220820998957,0.0001,0.0001,0.0001,2.9877130624444623,0.0
1569,SNX16,115.66361612967818,0.0001,0.0001,46.50109211775878,0.0001,4.095379271346635,2.97819852998042
1570,TRIP4,0.0001,0.0001,0.0001,0.0001,0.0001,4.095379271346635,0.0
1571,TXN2,349.15258467950935,3.911166817816259,4.6903067484662575,70.37155745489078,2.8538108951264314,3.444906696825268,121.721856047909
1572,RCAN2,13.015215095387113,3.1998169093615787,0.0001,0.0001,0.0001,0.0001,0.0
1573,SIGLEC1,129.39826133849178,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1574,SALL3,461.1983745408834,6.299515750928286,0.0001,34.73779677113011,0.0001,5.627578964375151,0.096070920321949
1575,TBATA,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1576,NRG2,396.1395288149242,4.574570934788932,3.1810272140946982,0.0001,0.0001,0.0001,0.0
1577,POLR2D,552.2807585572261,3.864906486884208,6.067344659430549,27.332763532763533,0.0001,5.258566927861701,333.22198713668
1578,MARS1,0.0001,0.0001,0.0001,0.0001,0.0001,6.134792794248323,0.0
1579,PRMT8,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1580,TSPAN17,678.7840696910356,7.186538560257354,5.753949976403964,24.04449192782526,0.0001,4.455723402536553,64.9439421376375
1581,FAM186B,0.0001,0.0001,0.0001,0.0001,1.9301846591488652,0.0001,0.0
1582,RECK,243.6126793907312,3.29384336339214,5.5461931728802885,47.27625830959165,0.0001,3.302593101219808,19.0220422237459
1583,MS4A4A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1584,VOPP1,0.0001,4.599647507742851,0.0001,0.0001,0.0001,5.52101946845464,0.0
1585,ATP11B,0.0001,0.0001,0.0001,0.0001,0.0001,3.4347766378544304,0.0
1586,PFDN5,153.25317143801013,4.373735904587533,6.260770803838288,26.096058879392213,0.0001,2.9694078681638256,0.0
1587,FAM47E,332.52643521620865,5.316558580448657,5.577723769073462,28.787037037037035,0.0001,0.0001,0.0
1588,ELOB,688.9043345817404,3.682029739395288,5.739592575114047,71.80327635327635,0.0001,4.964423620647871,274.378548439486
1589,PAIP2B,156.1446756924972,3.586848274327955,5.067972313984584,29.756552706552704,0.0001,2.954632845948784,90.7870197042418
1590,HLA-DQA1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1591,MFHAS1,0.0001,4.78655396040451,0.0001,0.0001,0.0001,4.277195250020196,0.0
1592,NIPA1,274.6963501264672,2.880828527917045,5.411613968853232,24.928347578347577,2.751897062867672,3.719234186929477,1.2489219641853402
1593,MBTD1,485.0532846404017,3.5188138464434213,6.600459336164858,76.2806742640076,0.0001,6.473220777122545,15.659560012477698
1594,SMCR8,160.4819320742278,4.957076367618623,5.0989318861098,34.01073124406458,0.0001,4.650157524840456,3.17034037062432
1595,FAM136A,336.86369159793924,4.701553703735391,4.10188610980022,28.04211775878443,0.0001,3.040649487034494,484.485651183589
1596,ANKRD31,201.6858677006686,7.528276381307643,4.5885637879502905,22.8170465337132,0.0001,0.0001,0.672496442253643
1597,DSEL,409.87417402373785,4.152795126708988,6.032710397986471,23.796391263057927,0.0001,0.0001,0.0
1598,LSM12,485.7761607040235,3.237632826269229,7.117195217870064,65.83456790123456,0.0001,5.258566927861701,0.0
1599,NKX6-1,413.4885543418467,5.8180215944285685,2.9522274657857475,0.0001,0.0001,0.0001,0.0
1600,SOX15,364.3329820155665,6.103976660221419,3.2343227937706462,22.015099715099712,0.0001,0.0001,0.288212760965847
1601,CLDN7,423.60881923255147,6.257148234972022,6.522932200723611,49.34539411206077,0.0001,0.0001,120.569005004046
1602,MRC2,15.183843286252417,0.0001,0.0001,0.0001,0.0001,0.0001,0.096070920321949
1603,MRPL48,297.82838416236376,0.0001,4.292229038854805,60.46552706552706,0.0001,3.345504483399305,178.691911798825
1604,PLPBP,0.0001,0.0001,0.0001,0.0001,0.0001,4.428952257856047,0.0
1605,LRP2,0.0001,0.0001,0.0001,0.0001,0.0001,2.827094272558365,0.0
1606,BRCA1,753.2403042440776,6.717997638644103,4.402247915683498,32.34814814814815,0.0001,4.520559011228693,104.621232230602
1607,GTF3C3,46.26751402198845,0.0001,6.500168318389178,21.52640075973409,0.0001,7.382874222473544,97.12770044549048
1608,ZNF592,0.0001,0.0001,0.0001,0.0001,0.0001,5.390039583165037,0.288212760965847
1609,FASTKD1,0.0001,0.0001,0.0001,0.0001,0.0001,3.908684061717424,0.288212760965847
1610,MCRIP1,158.3133038833625,4.664661795657159,0.0001,0.0001,0.0001,0.0001,0.96070920321949
1611,DIPK2A,445.2951011412045,3.661633100049622,5.444974044360547,104.45128205128204,0.0001,3.428233298327813,0.288212760965847
1612,PTPMT1,209.63750440050805,5.487517325165552,5.673904357401289,18.3167616334283,0.0001,4.553033362953388,15.3713472515118
1613,WIPF1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1614,ENPP1,189.39697461909856,3.033529542615629,5.195088878401761,83.86452991452991,0.0001,4.520559011228693,37.0833752442723
1615,CLEC5A,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1616,NFKB2,457.58399422277455,6.948922845262744,3.7943054900110114,19.96215574548908,4.6338960395676025,3.233968818159787,5.86032613963889
1617,ARPC1A,371.5617426517841,3.353844047843124,3.560268994808872,89.34947768281101,0.0001,4.862727199289118,133.634650167831
1618,BCL9L,206.0231240823992,8.070524118341575,0.0001,65.66937321937321,0.0001,5.180741578479683,0.096070920321949
1619,PGM2,0.0001,0.0001,0.0001,0.0001,0.0001,4.836796187091041,0.0
1620,SNAI3,867.454722296317,4.238394277989768,4.205910020449897,15.609116809116808,2.952301486722804,0.0001,4.5153332551316
1621,COMT,188.6740985554768,4.89290908779795,3.133800534843479,0.0001,0.0001,3.3467162129412715,11.6245813589558
1622,ZDHHC11,91.08582996653809,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1623,ZNF148,206.746000146021,0.0001,6.842526348906717,36.286182336182335,0.0001,4.06817190403102,5.86032613963889
1624,FAM171B,354.93559318848344,4.3276039082151225,3.892265219443133,19.00868945868946,0.0001,3.850044430083205,2.30570208772678
1625,TEX47,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1626,MN1,59.279283167180274,7.496261186495782,0.9093975145508888,0.0001,4.702430215260227,0.0001,0.0
1627,CBS,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1628,C9orf57,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1629,KPNA7,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1630,C21orf91,271.8048458719801,4.100195068530655,4.742765455403492,47.39843304843305,0.0001,6.054939817432749,90.7870197042418
1631,SLC22A13,23.135479986091863,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1632,GHITM,131.56688952935707,5.304486576205061,5.975541922290388,25.650759734093068,0.0001,6.503037402051862,334.422873640705
1633,DTNBP1,357.1042213793488,2.612044626204206,3.688969639767185,0.0001,4.366328368342327,2.9193068907019954,52.5507934161061
1634,ECHS1,1115.4012121185835,0.0001,5.154544596507787,38.363722697056026,2.205418920606113,4.762525244365458,0.096070920321949
1635,TMEM196,26.02698424057894,4.189832480621481,3.3610099103350635,0.0001,3.211039726728288,0.0001,1.92141840643898
1636,TAMM41,81.6884411394551,3.569882445543368,4.7634308636149125,0.0001,2.3082507852236778,4.520559011228693,9.895304793160747
1637,CEP295NL,294.21400384425493,3.29384336339214,0.0001,13.432573599240266,0.0001,2.5506583730511347,0.0
1638,PCDHGA12,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1639,SYS1,230.60091024553932,4.373735904587533,4.205661475538776,34.86657169990503,0.0001,4.726254140075935,31.895545546887103
1640,COL6A2,565.292527702418,0.0001,4.057881075979235,0.0001,2.429198488388318,3.751910493577833,0.0
1641,LRRC37A3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1642,UBE2QL1,160.4819320742278,3.893525093684228,4.380770803838288,0.0001,11.595947437955294,0.0001,0.0
1643,GEN1,0.0001,0.0001,0.0001,0.0001,0.0001,3.998214718474836,0.0
1644,HAUS1,218.31201716396927,0.0001,5.020698442661633,30.72682811016144,0.0001,5.627578964375151,21.1356024708288
1645,PLAGL2,1194.917579116978,3.848530997073972,5.883042315557653,17.1179012345679,0.0001,6.304491477502221,2.6899857690145703
1646,AQP8,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1647,CABP7,268.19046555387126,4.031835526428363,2.181131036652509,0.0001,12.942586664294742,0.0001,0.0
1648,STXBP5,0.0001,0.0001,0.0001,0.0001,0.0001,3.130931416107925,0.096070920321949
1649,PTPRK,184.33684217374616,3.8341147482075937,5.580917099260658,44.99230769230769,0.0001,3.3496082074480973,59.80414790041329
1650,METTL24,143.13290654730537,7.339667356821409,4.043168161082272,0.0001,5.675740362496297,0.0001,0.0
1651,GCOM1,331.0806830889651,3.486011532999093,4.692903885480573,0.0001,3.113577331373776,5.739066160432991,0.096070920321949
1652,PLAAT1,419.9944389144426,4.226758611248952,4.034980336636778,0.0001,3.750389857741706,0.0001,0.0
1653,TLR4,0.0001,3.5824335654762924,0.0001,0.0001,0.0001,0.0001,0.096070920321949
1654,KIAA1549L,76.62830869410271,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1655,ARVCF,50.60477040371906,3.996988415667083,0.7192166116092495,0.0001,0.0001,4.036715405121576,0.0
1656,GTSF1,0.0001,0.0001,0.0001,0.0001,2.517782490797236,0.0001,0.0
1657,ZNF718,186.50547036461148,0.0001,4.287310051911279,66.57806267806268,0.0001,5.627578964375151,0.288212760965847
1658,GJC1,264.57608523576243,3.2259030475180097,5.437226679251219,33.44188034188034,0.0001,9.098982147184747,0.0
1659,SNRNP48,166.98781664682372,0.0001,5.783589743589744,24.168993352326687,0.0001,6.5614185313837945,37.9480135271699
1660,ABHD1,178.553833664772,6.096139696445988,3.301893975145509,0.0001,3.6452812728743065,0.0001,0.672496442253643
1661,MCM9,331.0806830889651,0.0001,7.719067170048765,39.42037037037037,0.0001,5.882922691655223,4.80354601609745
1662,FNBP1,0.0001,0.0001,0.0001,0.0001,0.0001,4.889562969545198,0.288212760965847
1663,POU5F1,98.31459060275574,5.861809346178197,5.382109485606418,52.64415954415954,0.0001,3.702778899749576,260.160052231838
1664,FBXO36,287.70811927165903,4.270264026967369,7.5747412301400034,50.67113010446344,0.0001,0.0001,0.096070920321949
1665,BDH1,446.740853268448,3.893525093684228,4.1127764668868965,46.000759734093066,0.0001,0.0001,28.8693115567457
1666,COL4A4,112.77211187519111,3.1538389144607386,4.680942268365581,0.0001,4.553549847525026,0.0001,0.096070920321949
1667,IMP3,455.4153660319092,5.693331736281035,4.018511876671385,47.31728395061729,4.4987086344819485,0.0001,0.0
1668,NSG2,88.91720177567277,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1669,MRGPRD,0.0001,3.965948563508496,0.0001,0.0001,0.0001,0.0001,0.0
1670,UBE2K,384.573511796976,4.888939272086378,5.654829322007235,102.2994301994302,0.0001,4.226698440907989,329.76343400509
1671,C4orf19,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1672,ERP29,696.8559712815799,3.4623466402012286,5.608378165801478,53.63770180436848,0.0001,4.835156313110914,0.672496442253643
1673,EIF4E3,167.7106927104455,5.70765387313701,4.551661160924964,0.0001,7.802478605765897,0.0001,0.0
1674,SDR42E1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1675,SLC25A39,341.2009479796699,5.231506989955681,5.540140003146138,21.94591642924976,0.0001,4.635188625898699,0.0
1676,DCUN1D3,257.3473245995448,4.137702982495166,6.050696869592575,49.76585944919278,0.0001,3.2643670732692462,5.668184298994991
1677,SPINK4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1678,HIVEP1,175.66232941028494,0.0001,4.519090766084631,35.074264007597336,0.0001,6.201009774618305,0.096070920321949
1679,RAPGEF6,0.0001,0.0001,0.0001,0.0001,0.0001,5.00274658696179,0.0
1680,SLC41A2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1681,UGT2A3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1682,FOXL2,111.32635974794758,9.158441847333208,0.0001,0.0001,0.0001,0.0001,1.53713472515118
1683,KCNJ4,397.5852809421678,6.364940709433446,5.390190341355985,0.0001,10.227361118024689,0.0001,0.0
1684,XRCC4,66.50804380339795,4.676143460926404,6.491708352996696,36.706695156695154,0.0001,0.0001,154.818288098821
1685,GJA1,71.56817624875033,4.28819664276792,0.0001,47.46177587844255,0.0001,7.073656999757654,21.567921612277605
1686,CCR2,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1687,DENND1A,0.0001,0.0001,0.0001,0.0001,0.0001,3.1183455852653688,0.096070920321949
1688,ZDHHC14,0.0001,0.0001,0.0001,0.0001,0.0001,2.8822925922934,0.0
1689,GPR78,603.6049590743717,5.288846871203436,1.6120198206701273,0.0001,4.494330640166404,3.7825510945956857,0.0
1690,KRT15,65.78516773977618,4.584161804212796,0.0001,17.606220322886987,0.0001,0.0001,0.0
1691,PDF,610.1108436469676,5.304486576205061,6.434362120497089,75.42108262108263,0.0001,3.272647225139349,30.838765423345603
1692,GRM2,422.1630671053079,5.452379322735751,3.9868035236746895,0.0001,7.428296776604782,0.0001,2.11356024708288
1693,TAS2R7,13.015215095387113,3.569882445543368,0.4411609249646059,0.0001,0.0001,0.0001,0.0
1694,TMEM215,158.3133038833625,3.0142964699440467,3.4119647632531067,0.0001,5.47820835988827,0.0001,0.480354601609745
1695,MLANA,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1696,RNF145,269.63621768111483,3.3573261922280597,5.7128787163756485,37.02022792022792,2.421013719891598,5.258566927861701,26.323432168214
1697,TBCA,210.36038046412983,5.113781420578019,5.01526348906717,41.79135802469136,0.0001,3.7825510945956857,291.190959495827
1698,LEKR1,198.07148738255975,4.498032203418833,2.780574170206072,0.0001,4.680291354909678,0.0001,0.96070920321949
1699,FAM193B,0.0001,0.0001,0.0001,0.0001,0.0001,7.152807173438888,0.0
1700,PSMD14,65.78516773977618,4.574570934788932,5.650729904042787,35.074264007597336,0.0001,5.000064625575571,0.480354601609745
1701,ENPP3,15.183843286252417,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1702,PRELID2,172.0479490921761,4.6645505723721365,3.5397262859839542,0.0001,4.032160509593642,0.0001,29.974127140448104
1703,DYNLT1,344.8153282977787,3.399556817987372,5.450333490640239,41.72749287749288,1.6319098255575315,3.071338557234025,83.9659843613834
1704,SLC51B,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1705,MED4,0.0001,0.0001,0.0001,0.0001,0.0001,5.627578964375151,0.672496442253643
1706,SEC14L2,224.8179017365652,4.779170445406479,3.765864401447223,31.2179012345679,3.633004120129226,4.605582034089991,0.0
1707,FNDC3A,242.8898033271094,3.791892678085591,0.0001,72.19895536562203,0.0001,6.662525244365457,2.30570208772678
1708,ZNFX1,0.0001,0.0001,0.0001,0.0001,0.0001,6.763963163421924,0.0
1709,FBXL3,0.0001,0.0001,0.0001,0.0001,0.0001,6.087010259310121,0.0
1710,VMP1,135.18126984746593,3.504046816447357,6.379839546956111,41.72749287749288,0.0001,2.761087325308991,218.89759195356095
1711,CBLN4,147.47016292903598,3.614132201707705,2.201982067012742,0.0001,11.09512610500495,0.0001,0.0
1712,MGAT5,346.26108042502227,3.7413288615868994,6.070275287085103,31.80949667616334,1.845582877105252,4.04892156070765,0.672496442253643
1713,DUSP13,178.553833664772,8.010198319672833,0.578364008179959,17.979344729344728,0.0001,0.0001,0.0
1714,ENO2,278.31073044457605,5.663917455211239,4.99456976561271,21.050427350427352,0.0001,5.133718394054447,71.572835639852
1715,SNED1,216.143388973104,4.555585975599322,1.233968853232657,0.0001,0.0001,3.9457952984893767,0.0
1716,OR4C12,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1717,KRTAP4-6,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1718,MRPL36,672.2781851184396,5.857634195171198,4.939484033349063,55.82972459639126,0.0001,0.0001,0.672496442253643
1719,UBLCP1,0.0001,0.0001,0.0001,0.0001,0.0001,3.590661604329913,0.0
1720,OR4A16,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1721,SMAD3,0.0001,3.6325097106483466,0.0001,0.0001,0.0001,3.942628645286372,0.0
1722,RNF144B,79.51981294858979,4.28819664276792,3.334801006764197,36.01832858499525,0.0001,0.0001,2.97819852998042
1723,GALNT4,359.2728495702141,3.130755804999915,5.621972628598396,54.78670465337133,0.0001,0.0001,15.083134490546
1724,TMPRSS4,44.09888583112314,4.555585975599322,0.0001,0.0001,0.0001,0.0001,1.05678012354144
1725,SAPCD1,0.0001,5.24651357779641,0.0001,0.0001,0.0001,0.0001,0.096070920321949
1726,SH3BP5,247.94993577246177,3.586848274327955,5.665689790781816,0.0001,2.220919386966552,3.6504079489457952,0.0
1727,TRPC4,64.33941561253265,4.2034017213942265,0.0001,32.80873694207028,0.0001,4.428952257856047,108.560139963802
1728,PPT2,237.10679481813528,6.173046320220394,5.4191584080541135,48.25712250712251,4.271571108338427,4.428952257856047,0.096070920321949
1729,PCDHA8,126.5067570840047,0.0001,0.663780084945729,0.0001,0.0001,0.0001,0.0
1730,C10orf88,211.0832565277516,3.026351362913024,4.907799276388233,31.159211775878443,5.586597380384464,4.726254140075935,9.7992338728388
1731,ZFP37,226.9865299274305,2.481288821204292,5.431019348749409,0.0001,11.647202204583309,3.3269569432102752,3.17034037062432
1732,KCNN2,0.0001,0.0001,0.0001,0.0001,0.0001,4.704758058001454,0.096070920321949
1733,FEZ2,240.72117513624409,4.270264026967369,3.0772046562844104,50.09074074074074,5.980808635542785,4.43575409968495,2.59391484869262
1734,ABHD14A-ACY1,341.92382404329163,5.204993069933779,3.0144281893975147,0.0001,4.604417000490433,0.0001,4.5153332551316
1735,DSG2,465.535630922614,5.577822076966513,6.80425043259399,59.94140550807218,0.0001,6.870070280313434,41.3104957384381
1736,PLCXD3,31.80999274955309,3.9676425796957617,3.357243983010854,0.0001,5.347545834295567,0.0001,0.0
1737,R3HDML,131.56688952935707,4.215448058725894,0.595327984898537,0.0001,0.0001,0.0001,0.0
1738,TLR1,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1739,SLC38A9,195.9028591916945,3.965948563508496,4.969789208746263,19.32905982905983,0.0001,3.7333064060101786,167.163401360191
1740,ZFYVE28,527.702972394086,6.298737187933129,3.5517413874469086,0.0001,12.393917484803504,0.0001,1.92141840643898
1741,AGK,279.7564825718196,3.988295888160709,5.614959886739028,0.0001,0.0001,4.962670651910493,201.508755375288
1742,ZNF860,183.6139661101244,3.837802227887955,5.1805206858581085,27.045821462488128,0.0001,0.0001,5.2839006177072
1743,CREG2,443.8493490139609,3.8864324703547166,4.301473965707094,0.0001,6.559883046757632,0.0001,0.0
1744,MAFA,1197.809083371465,6.562259372700672,2.222715117193645,0.0001,4.3554670255017145,0.0001,0.0
1745,CCDC134,292.0453756533896,5.920920244349002,5.504332232184993,44.27825261158595,0.0001,3.7825510945956857,51.0136586909549
1746,ATXN1,302.1656405440944,5.797804623466402,5.396584867075664,14.134425451092117,3.4183967156474333,0.0001,9.7992338728388
1747,CIAO2A,153.97604750163188,3.218613644530381,0.0001,40.72958214624881,0.0001,4.277195250020196,61.7736017670132
1748,FRY,0.0001,0.0001,0.0001,0.0001,0.0001,4.036569997576541,0.0
1749,SEMA3C,329.6349309617216,2.9013620574596604,2.9460578889413243,30.547958214624884,2.5372447768038926,0.0001,0.0
1750,ISCA1,417.1029346599555,4.468498143426704,5.877643542551517,31.487369420702752,0.0001,6.734590839324663,17.292765657950802
1751,SPDL1,80.24268901221156,0.0001,5.1677080383828855,34.109639126305794,0.0001,6.614169157444059,480.066388848779
1752,CAMK2B,140.96427835644008,4.555585975599322,2.323517382413088,0.0001,12.264674849259087,0.0001,0.0
1753,ZNF853,323.85192245274743,3.609666159032186,6.464316501494415,40.34235517568851,0.0001,3.908684061717424,0.480354601609745
1754,RAB6A,617.3396042831853,0.0001,5.550086518798175,38.6627730294397,0.0001,0.0001,1.7292765657950802
1755,POTEI,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1756,RPIA,256.624448535923,0.0001,4.668684914267736,27.88190883190883,0.0001,4.48047499798045,29.3977016185164
1757,HLA-G,101.9289709208646,4.261263496517856,3.0914676734308637,0.0001,6.779203017347956,0.0001,0.0
1758,TCF7L2,280.4793586354414,4.156799164969799,1.306119238634576,77.7812915479582,0.0001,6.783302366911705,247.862974430628
1759,URAD,0.0001,0.0001,0.0001,0.0001,1.9672119642873171,0.0001,0.0
1760,METTL6,117.10936825692173,6.1477473006964285,6.813463898065125,63.72146248812916,0.0001,5.807981258583084,77.8174454607787
1761,CAPN3,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.096070920321949
1762,MRPL42,65.06229167615442,0.0001,5.325719679093911,55.89482431149097,0.0001,7.6464253978512,1.05678012354144
1763,KIF5A,456.138242095531,4.95994250611728,5.877421739814377,26.271889838556504,2.639211650932272,7.724864690201146,210.683528266034
1764,CEBPZOS,112.77211187519111,0.0001,4.39280792826805,49.64344729344729,0.0001,5.160853057597544,338.698029595031
1765,DEFB118,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1766,VILL,150.36166718352305,4.297890179839496,4.457953437155891,0.0001,1.9066422293252991,2.7240084013248245,7.589602705433969
1767,MTMR2,114.94074006605642,0.0001,4.78793298725814,35.49995251661918,0.0001,5.355521447612893,20.1748932676093
1768,APOLD1,283.3708628899284,3.818706045413323,6.73873053327041,84.62459639126305,0.0001,5.95107843929235,0.480354601609745
1769,TRIM61,0.0001,0.0001,0.6288249174138745,24.928347578347577,0.0001,0.0001,1.92141840643898
1770,C2orf72,228.43228205467403,3.893525093684228,3.7414267736353626,0.0001,9.437686003556252,0.0001,0.096070920321949
1771,SH3GLB2,0.0001,3.812545986550538,0.0001,0.0001,0.0001,4.064286291299782,0.096070920321949
1772,OOEP,55.66490284907143,0.0001,0.0001,0.0001,0.0001,0.0001,0.0
1773,SNU13,166.26494058320196,4.226801389435499,5.395661475538775,24.463675213675213,0.0001,5.258566927861701,801.423617325699
1774,AEBP1,123.61525282951764,0.0001,0.0001,0.0001,0.0001,3.5766782454156227,0.0
1775,SCUBE1,737.3370308443988,3.196745435567496,2.01448639295265,0.0001,8.232497203061413,0.0001,16.4281273750533
1776,MAN2C1,0.0001,0.0001,0.0001,0.0001,0.0001,3.908684061717424,0.096070920321949
1777,SLC37A4,374.4532469062712,8.264711418353553,4.910676419694824,24.191025641025643,0.0001,5.115146619274578,0.0
1778,CES1,0.0001,0.0001,0.8089885165958786,0.0001,0.0001,0.0001,0.0
1779,ZNF594,0.0001,0.0001,0.8915007078810758,0.0001,0.0001,3.470910412795864,0.0
1780,METRN,534.9317330303037,7.027745931794459,4.14128991662734,0.0001,3.088957743582546,0.0001,0.0
1781,SEL1L3,306.502896925825,5.376867267842782,4.257522416234072,36.01832858499525,1.6830911495968408,5.561685111883028,0.0
1782,FASTKD5,362.1643538247012,4.050563816498691,5.1855843951549465,18.965669515669514,0.0001,4.871645528717989,83.9659843613834
1783,MT1M,117.83224432054348,4.574570934788932,2.106473179172565,0.0001,0.0001,0.0001,0.0
1784,ATP6V1C2,71.56817624875033,3.69667699046902,0.0001,0.0001,0.0001,5.959059697875434,0.096070920321949
1785,H2AC4,65.06229167615442,2.632988826337674,0.0001,68.3093542260209,0.0001,0.0001,0.0
1786,TADA3,258.07020066316653,4.221787785972177,5.505148655025955,59.495156695156695,0.0001,5.258566927861701,2.11356024708288
1787,NOX4,107.71197942983872,4.12652076453175,3.2614157621519584,9.376400759734093,0.0001,0.0001,0.0
1788,OTUD4,0.0001,0.0001,0.0001,0.0001,0.0001,6.734590839324663,0.0
1789,JMJD1C,0.0001,0.0001,0.0001,0.0001,0.0001,7.47259875595767,0.0
1790,TNKS1BP1,490.1134170857541,7.08544514980921,0.0001,55.47929724596391,0.0001,6.054939817432749,0.0
1791,RPL29,232.0466623727829,4.878886398247806,4.910764511562057,32.62568850902184,0.0001,7.966887470716536,197.954131323376
1792,LRRK1,0.0001,5.251125066306189,0.0001,19.96215574548908,0.0001,0.0001,0.0
1793,SUPT20H,0.0001,0.0001,0.0001,0.0001,0.0001,6.191679457145165,1.2489219641853402
1794,VSNL1,129.39826133849178,4.939229308191167,0.0001,30.17706552706553,1.374464991142008,4.234421197188787,0.096070920321949
1795,TEPP,86.02569752118569,2.834354306052258,0.0001,0.0001,0.0001,0.0001,0.0
